195.000000	173.000000	122.000000	122.000000	1	982.000000	242.000000	119.000000	119.000000	0	
192.000000	172.000000	122.000000	122.000000	1	981.000000	241.000000	122.000000	122.000000	0	
190.000000	171.000000	122.000000	122.000000	1	982.000000	242.000000	120.000000	120.000000	0	
187.000000	170.000000	122.000000	122.000000	1	981.000000	242.000000	121.000000	121.000000	0	
185.000000	169.000000	124.000000	124.000000	1	982.000000	242.000000	119.000000	119.000000	0	
182.000000	168.000000	124.000000	124.000000	1	982.000000	241.000000	119.000000	119.000000	0	
178.000000	166.000000	128.000000	128.000000	1	981.000000	241.000000	120.000000	120.000000	0	
179.000000	169.000000	121.000000	121.000000	1	980.000000	240.000000	122.000000	122.000000	0	
175.000000	167.000000	126.000000	126.000000	1	981.000000	241.000000	120.000000	120.000000	0	
172.000000	167.000000	126.000000	126.000000	1	981.000000	241.000000	120.000000	120.000000	0	
169.000000	165.000000	130.000000	130.000000	1	980.000000	241.000000	121.000000	121.000000	0	
168.000000	166.000000	130.000000	130.000000	1	978.000000	241.000000	121.000000	121.000000	0	
167.000000	167.000000	131.000000	131.000000	1	978.000000	241.000000	120.000000	120.000000	0	
166.000000	167.000000	130.000000	130.000000	1	977.000000	241.000000	120.000000	120.000000	0	
166.000000	168.000000	128.000000	128.000000	1	976.000000	240.000000	121.000000	121.000000	0	
165.000000	167.000000	131.000000	131.000000	1	976.000000	241.000000	121.000000	121.000000	0	
165.000000	168.000000	131.000000	131.000000	1	976.000000	241.000000	119.000000	119.000000	0	
165.000000	169.000000	129.000000	129.000000	1	975.000000	241.000000	119.000000	119.000000	0	
164.000000	168.000000	132.000000	132.000000	1	973.000000	241.000000	121.000000	121.000000	0	
166.000000	168.000000	130.000000	130.000000	1	972.000000	240.000000	122.000000	122.000000	0	
165.000000	168.000000	133.000000	133.000000	1	971.000000	240.000000	124.000000	124.000000	0	
163.000000	167.000000	136.000000	136.000000	1	971.000000	241.000000	122.000000	122.000000	0	
164.000000	167.000000	136.000000	136.000000	1	970.000000	242.000000	121.000000	121.000000	0	
163.000000	167.000000	137.000000	137.000000	1	969.000000	241.000000	124.000000	124.000000	0	
164.000000	168.000000	137.000000	137.000000	1	970.000000	241.000000	122.000000	122.000000	0	
164.000000	168.000000	138.000000	138.000000	1	968.000000	240.000000	125.000000	125.000000	0	
166.000000	169.000000	135.000000	135.000000	1	969.000000	241.000000	124.000000	124.000000	0	
165.000000	169.000000	136.000000	136.000000	1	968.000000	242.000000	123.000000	123.000000	0	
168.000000	171.000000	133.000000	133.000000	1	968.000000	242.000000	125.000000	125.000000	0	
167.000000	170.000000	134.000000	134.000000	1	968.000000	242.000000	123.000000	123.000000	0	
167.000000	171.000000	134.000000	134.000000	1	968.000000	242.000000	123.000000	123.000000	0	
169.000000	172.000000	133.000000	133.000000	1	967.000000	242.000000	123.000000	123.000000	0	
168.000000	172.000000	135.000000	135.000000	1	968.000000	242.000000	123.000000	123.000000	0	
168.000000	172.000000	136.000000	136.000000	1	967.000000	243.000000	123.000000	123.000000	0	
169.000000	171.000000	137.000000	137.000000	1	966.000000	243.000000	124.000000	124.000000	0	
170.000000	172.000000	136.000000	136.000000	1	967.000000	244.000000	122.000000	122.000000	0	
170.000000	172.000000	136.000000	136.000000	1	967.000000	244.000000	122.000000	122.000000	0	
172.000000	172.000000	134.000000	134.000000	1	967.000000	246.000000	121.000000	121.000000	0	
174.000000	172.000000	131.000000	131.000000	1	967.000000	244.000000	121.000000	121.000000	0	
174.000000	173.000000	131.000000	131.000000	1	966.000000	244.000000	123.000000	123.000000	0	
174.000000	172.000000	132.000000	132.000000	1	967.000000	246.000000	121.000000	121.000000	0	
174.000000	171.000000	134.000000	134.000000	1	968.000000	246.000000	120.000000	120.000000	0	
175.000000	172.000000	132.000000	132.000000	1	968.000000	245.000000	122.000000	122.000000	0	
174.000000	171.000000	135.000000	135.000000	1	967.000000	245.000000	123.000000	123.000000	0	
173.000000	171.000000	135.000000	135.000000	1	966.000000	244.000000	125.000000	125.000000	0	
176.000000	173.000000	131.000000	131.000000	1	969.000000	245.000000	121.000000	121.000000	0	
175.000000	173.000000	134.000000	134.000000	1	968.000000	244.000000	123.000000	123.000000	0	
173.000000	173.000000	136.000000	136.000000	1	969.000000	245.000000	121.000000	121.000000	0	
175.000000	175.000000	135.000000	135.000000	1	968.000000	244.000000	123.000000	123.000000	0	
174.000000	175.000000	136.000000	136.000000	1	968.000000	244.000000	124.000000	124.000000	0	
174.000000	175.000000	136.000000	136.000000	1	968.000000	244.000000	125.000000	125.000000	0	
176.000000	176.000000	135.000000	135.000000	1	968.000000	244.000000	124.000000	124.000000	0	
175.000000	175.000000	137.000000	137.000000	1	968.000000	243.000000	124.000000	124.000000	0	
175.000000	175.000000	136.000000	136.000000	1	969.000000	244.000000	123.000000	123.000000	0	
177.000000	174.000000	136.000000	136.000000	1	970.000000	245.000000	121.000000	121.000000	0	
178.000000	174.000000	132.000000	132.000000	1	971.000000	244.000000	124.000000	124.000000	0	
178.000000	170.000000	135.000000	135.000000	1	970.000000	243.000000	125.000000	125.000000	0	
179.000000	171.000000	131.000000	131.000000	1	970.000000	244.000000	126.000000	126.000000	0	
181.000000	170.000000	128.000000	128.000000	1	971.000000	245.000000	123.000000	123.000000	0	
176.000000	166.000000	135.000000	135.000000	1	972.000000	246.000000	123.000000	123.000000	0	
178.000000	167.000000	130.000000	130.000000	1	973.000000	246.000000	122.000000	122.000000	0	
178.000000	166.000000	130.000000	130.000000	1	973.000000	246.000000	122.000000	122.000000	0	
179.000000	166.000000	129.000000	129.000000	1	973.000000	246.000000	124.000000	124.000000	0	
179.000000	166.000000	129.000000	129.000000	1	973.000000	246.000000	123.000000	123.000000	0	
178.000000	166.000000	130.000000	130.000000	1	972.000000	245.000000	125.000000	125.000000	0	
178.000000	166.000000	130.000000	130.000000	1	974.000000	245.000000	124.000000	124.000000	0	
179.000000	165.000000	131.000000	131.000000	1	973.000000	246.000000	124.000000	124.000000	0	
179.000000	166.000000	130.000000	130.000000	1	973.000000	245.000000	125.000000	125.000000	0	
178.000000	166.000000	131.000000	131.000000	1	973.000000	245.000000	126.000000	126.000000	0	
179.000000	165.000000	131.000000	131.000000	1	973.000000	246.000000	125.000000	125.000000	0	
179.000000	166.000000	130.000000	130.000000	1	973.000000	246.000000	125.000000	125.000000	0	
179.000000	166.000000	132.000000	132.000000	1	973.000000	247.000000	124.000000	124.000000	0	
180.000000	166.000000	130.000000	130.000000	1	973.000000	247.000000	122.000000	122.000000	0	
181.000000	166.000000	129.000000	129.000000	1	974.000000	247.000000	120.000000	120.000000	0	
180.000000	166.000000	133.000000	133.000000	1	973.000000	247.000000	122.000000	122.000000	0	
182.000000	167.000000	130.000000	130.000000	1	973.000000	246.000000	122.000000	122.000000	0	
182.000000	167.000000	130.000000	130.000000	1	972.000000	245.000000	123.000000	123.000000	0	
181.000000	168.000000	130.000000	130.000000	1	969.000000	244.000000	127.000000	127.000000	0	
182.000000	168.000000	131.000000	131.000000	1	969.000000	244.000000	126.000000	126.000000	0	
182.000000	168.000000	130.000000	130.000000	1	969.000000	243.000000	126.000000	126.000000	0	
181.000000	167.000000	132.000000	132.000000	1	969.000000	243.000000	127.000000	127.000000	0	
182.000000	168.000000	132.000000	132.000000	1	970.000000	244.000000	125.000000	125.000000	0	
183.000000	169.000000	130.000000	130.000000	1	970.000000	244.000000	125.000000	125.000000	0	
181.000000	167.000000	133.000000	133.000000	1	970.000000	244.000000	124.000000	124.000000	0	
182.000000	168.000000	132.000000	132.000000	1	970.000000	246.000000	124.000000	124.000000	0	
182.000000	168.000000	133.000000	133.000000	1	970.000000	247.000000	124.000000	124.000000	0	
183.000000	168.000000	131.000000	131.000000	1	971.000000	247.000000	123.000000	123.000000	0	
183.000000	168.000000	130.000000	130.000000	1	972.000000	247.000000	123.000000	123.000000	0	
183.000000	168.000000	130.000000	130.000000	1	972.000000	247.000000	123.000000	123.000000	0	
184.000000	168.000000	128.000000	128.000000	1	973.000000	248.000000	121.000000	121.000000	0	
184.000000	168.000000	129.000000	129.000000	1	972.000000	248.000000	123.000000	123.000000	0	
184.000000	169.000000	128.000000	128.000000	1	972.000000	248.000000	121.000000	121.000000	0	
186.000000	170.000000	126.000000	126.000000	1	972.000000	249.000000	122.000000	122.000000	0	
185.000000	169.000000	128.000000	128.000000	1	972.000000	248.000000	122.000000	122.000000	0	
186.000000	170.000000	128.000000	128.000000	1	973.000000	248.000000	121.000000	121.000000	0	
185.000000	170.000000	130.000000	130.000000	1	972.000000	247.000000	122.000000	122.000000	0	
187.000000	172.000000	129.000000	129.000000	1	972.000000	248.000000	122.000000	122.000000	0	
189.000000	173.000000	129.000000	129.000000	1	972.000000	248.000000	122.000000	122.000000	0	
189.000000	174.000000	130.000000	130.000000	1	972.000000	248.000000	122.000000	122.000000	0	
186.000000	174.000000	135.000000	135.000000	1	972.000000	247.000000	123.000000	123.000000	0	
188.000000	175.000000	132.000000	132.000000	1	972.000000	248.000000	122.000000	122.000000	0	
186.000000	174.000000	134.000000	134.000000	1	972.000000	247.000000	122.000000	122.000000	0	
184.000000	173.000000	136.000000	136.000000	1	972.000000	248.000000	121.000000	121.000000	0	
186.000000	173.000000	133.000000	133.000000	1	972.000000	247.000000	122.000000	122.000000	0	
185.000000	171.000000	135.000000	135.000000	1	973.000000	248.000000	122.000000	122.000000	0	
185.000000	170.000000	134.000000	134.000000	1	972.000000	247.000000	123.000000	123.000000	0	
186.000000	171.000000	131.000000	131.000000	1	972.000000	248.000000	122.000000	122.000000	0	
186.000000	170.000000	133.000000	133.000000	1	971.000000	247.000000	123.000000	123.000000	0	
188.000000	171.000000	130.000000	130.000000	1	972.000000	248.000000	123.000000	123.000000	0	
189.000000	171.000000	130.000000	130.000000	1	971.000000	248.000000	123.000000	123.000000	0	
190.000000	171.000000	129.000000	129.000000	1	972.000000	249.000000	122.000000	122.000000	0	
190.000000	171.000000	130.000000	130.000000	1	972.000000	248.000000	122.000000	122.000000	0	
190.000000	171.000000	131.000000	131.000000	1	972.000000	248.000000	122.000000	122.000000	0	
191.000000	171.000000	131.000000	131.000000	1	971.000000	248.000000	123.000000	123.000000	0	
